Date,Value_avg_temp,Anomaly_avg_temp,Value_max_temp,Anomaly_max_temp,Max_Temp,Anomaly_x,Precipitation,Anomaly_y,PDSI,Anomaly
1970-01-01 00:00:00.000195211,39.92,-1.77,51.46,-1.25,28.38,-2.3,-3.96,-4.38,2.15,-0.08
1970-01-01 00:00:00.000195212,33.44,0.76,42.76,0.0,24.12,1.52,-4.06,-4.49,2.45,0.1
1970-01-01 00:00:00.000195301,36.43,6.31,46.85,6.36,26.01,6.26,-3.97,-4.45,2.64,0.33
1970-01-01 00:00:00.000195302,35.87,2.05,47.21,2.39,24.51,1.69,-3.53,-4.03,2.06,-0.07
1970-01-01 00:00:00.000195303,43.75,2.25,55.35,2.34,32.16,2.17,-3.3,-3.67,2.61,0.1
1970-01-01 00:00:00.000195304,48.76,-2.29,60.76,-2.72,36.75,-1.86,-2.21,-2.53,2.96,0.44
1970-01-01 00:00:00.000195305,59.18,-1.02,71.35,-1.61,46.99,-0.45,-1.5,-1.84,3.26,0.35
1970-01-01 00:00:00.000195306,70.18,1.69,83.37,2.03,56.98,1.36,-1.8,-2.09,2.54,-0.39
1970-01-01 00:00:00.000195307,74.17,0.56,87.46,0.78,60.87,0.33,-1.76,-2.14,2.65,-0.13
1970-01-01 00:00:00.000195308,72.1,0.0,85.59,0.45,58.62,-0.44,-1.98,-2.43,2.29,-0.33
1970-01-01 00:00:00.000195309,66.16,1.3,81.37,3.56,50.94,-0.96,-2.9,-3.35,1.5,-0.99
1970-01-01 00:00:00.000195310,56.21,2.1,70.34,3.54,42.08,0.67,-3.38,-3.81,1.51,-0.65
1970-01-01 00:00:00.000195311,43.88,2.19,55.58,2.87,32.18,1.5,-3.91,-4.33,1.79,-0.44
1970-01-01 00:00:00.000195312,33.69,1.01,43.95,1.19,23.41,0.81,-4.15,-4.58,2.5,0.15
1970-01-01 00:00:00.000195401,30.9,0.78,41.74,1.25,20.07,0.32,-4.14,-4.62,2.54,0.23
1970-01-01 00:00:00.000195402,41.41,7.59,53.85,9.03,28.98,6.16,-4.58,-5.08,1.49,-0.64
1970-01-01 00:00:00.000195403,39.25,-2.25,50.74,-2.27,27.77,-2.22,-4.3,-4.67,2.16,-0.35
1970-01-01 00:00:00.000195404,54.18,3.13,67.21,3.73,41.13,2.52,-4.29,-4.61,2.4,-0.12
1970-01-01 00:00:00.000195405,58.59,-1.61,71.46,-1.5,45.7,-1.74,-3.82,-4.16,2.69,-0.22
1970-01-01 00:00:00.000195406,68.85,0.36,81.86,0.52,55.83,0.21,-3.8,-4.09,2.5,-0.43
1970-01-01 00:00:00.000195407,75.47,1.86,89.29,2.61,61.65,1.11,-4.33,-4.71,2.01,-0.77
1970-01-01 00:00:00.000195408,72.18,0.08,85.33,0.19,59.02,-0.04,-4.3,-4.75,2.52,-0.1
1970-01-01 00:00:00.000195409,66.45,1.59,80.11,2.3,52.77,0.87,-4.62,-5.07,1.95,-0.54
1970-01-01 00:00:00.000195410,54.68,0.57,67.23,0.43,42.13,0.72,-4.04,-4.47,2.35,0.19
1970-01-01 00:00:00.000195411,44.06,2.37,56.07,3.36,32.05,1.37,-4.62,-5.04,1.54,-0.69
1970-01-01 00:00:00.000195412,33.91,1.23,44.47,1.71,23.32,0.72,-5.13,-5.56,2.0,-0.35
1970-01-01 00:00:00.000195501,29.35,-0.77,39.27,-1.22,19.44,-0.31,-5.89,-6.37,1.69,-0.62
1970-01-01 00:00:00.000195502,31.05,-2.77,42.39,-2.43,19.71,-3.11,-5.85,-6.35,2.22,0.09
1970-01-01 00:00:00.000195503,40.06,-1.44,52.34,-0.67,27.81,-2.18,-5.69,-6.06,1.98,-0.53
1970-01-01 00:00:00.000195504,52.86,1.81,65.59,2.11,40.12,1.51,-5.29,-5.61,2.49,-0.03
1970-01-01 00:00:00.000195505,61.29,1.09,74.26,1.3,48.29,0.85,-4.84,-5.18,2.92,0.01
1970-01-01 00:00:00.000195506,66.54,-1.95,79.41,-1.93,53.67,-1.95,-4.52,-4.81,2.47,-0.46
1970-01-01 00:00:00.000195507,74.44,0.83,87.24,0.56,61.63,1.09,-3.95,-4.33,2.92,0.14
1970-01-01 00:00:00.000195508,73.87,1.77,87.21,2.07,60.51,1.45,-3.57,-4.02,2.74,0.12
1970-01-01 00:00:00.000195509,65.88,1.02,79.56,1.75,52.2,0.3,-3.68,-4.13,2.11,-0.38
1970-01-01 00:00:00.000195510,55.04,0.93,68.72,1.92,41.32,-0.09,-3.47,-3.9,2.04,-0.12
1970-01-01 00:00:00.000195511,38.23,-3.46,49.69,-3.02,26.74,-3.94,-3.37,-3.79,1.92,-0.31
1970-01-01 00:00:00.000195512,31.71,-0.97,41.88,-0.88,21.52,-1.08,-3.38,-3.81,2.24,-0.11
1970-01-01 00:00:00.000195601,31.01,0.89,41.14,0.65,20.89,1.14,-3.28,-3.76,2.27,-0.04
1970-01-01 00:00:00.000195602,32.27,-1.55,43.23,-1.59,21.31,-1.51,-2.24,-2.74,2.62,0.49
1970-01-01 00:00:00.000195603,40.75,-0.75,53.49,0.48,28.0,-1.99,-2.67,-3.04,1.82,-0.69
1970-01-01 00:00:00.000195604,49.37,-1.68,62.13,-1.35,36.61,-2.0,-2.58,-2.9,2.07,-0.45
1970-01-01 00:00:00.000195605,61.77,1.57,74.66,1.7,48.85,1.41,-2.78,-3.12,2.6,-0.31
1970-01-01 00:00:00.000195606,70.36,1.87,83.97,2.63,56.75,1.13,-3.34,-3.63,2.21,-0.72
1970-01-01 00:00:00.000195607,73.06,-0.55,86.2,-0.48,59.92,-0.62,-3.36,-3.74,2.78,0.0
1970-01-01 00:00:00.000195608,71.69,-0.41,85.3,0.16,58.08,-0.98,-3.63,-4.08,2.21,-0.41
1970-01-01 00:00:00.000195609,65.1,0.24,79.93,2.12,50.25,-1.65,-4.37,-4.82,1.44,-1.05
1970-01-01 00:00:00.000195610,56.16,2.05,69.42,2.62,42.89,1.48,-4.28,-4.71,2.0,-0.16
1970-01-01 00:00:00.000195611,40.32,-1.37,52.29,-0.42,28.35,-2.33,-4.89,-5.31,1.36,-0.87
1970-01-01 00:00:00.000195612,36.23,3.55,47.26,4.5,25.18,2.58,-5.62,-6.05,2.0,-0.35
1970-01-01 00:00:00.000195701,27.07,-3.05,37.17,-3.32,16.97,-2.78,-6.22,-6.7,2.13,-0.18
1970-01-01 00:00:00.000195702,38.07,4.25,48.54,3.72,27.61,4.79,-6.56,-7.06,2.08,-0.05
1970-01-01 00:00:00.000195703,41.27,-0.23,52.0,-1.01,30.56,0.57,0.0,-0.37,2.51,0.0
1970-01-01 00:00:00.000195704,50.7,-0.35,62.1,-1.38,39.29,0.68,1.19,0.87,3.65,1.13
1970-01-01 00:00:00.000195705,59.65,-0.55,71.19,-1.77,48.09,0.65,2.41,2.07,4.24,1.33
1970-01-01 00:00:00.000195706,68.7,0.21,81.0,-0.34,56.43,0.81,2.93,2.64,3.65,0.72
1970-01-01 00:00:00.000195707,74.28,0.67,87.53,0.85,61.02,0.48,2.61,2.23,2.28,-0.5
1970-01-01 00:00:00.000195708,71.65,-0.45,84.81,-0.33,58.5,-0.56,1.99,1.54,2.19,-0.43
1970-01-01 00:00:00.000195709,64.18,-0.68,77.38,-0.43,51.01,-0.89,2.23,1.78,2.86,0.37
1970-01-01 00:00:00.000195710,51.67,-2.44,62.24,-4.56,41.11,-0.3,2.8,2.37,2.76,0.6
1970-01-01 00:00:00.000195711,40.26,-1.43,49.86,-2.85,30.67,-0.01,3.63,3.21,3.12,0.89
1970-01-01 00:00:00.000195712,37.0,4.32,47.77,5.01,26.26,3.66,4.0,3.57,2.4,0.05
1970-01-01 00:00:00.000195801,31.6,1.48,41.79,1.3,21.42,1.67,4.25,3.77,2.29,-0.02
1970-01-01 00:00:00.000195802,31.98,-1.84,42.1,-2.72,21.85,-0.97,4.34,3.84,2.43,0.3
1970-01-01 00:00:00.000195803,37.67,-3.83,46.78,-6.23,28.56,-1.43,4.34,3.97,2.66,0.15
1970-01-01 00:00:00.000195804,50.27,-0.78,62.04,-1.44,38.5,-0.11,4.55,4.23,3.05,0.53
1970-01-01 00:00:00.000195805,62.42,2.22,76.03,3.07,48.81,1.37,3.4,3.06,2.46,-0.45
1970-01-01 00:00:00.000195806,67.93,-0.56,80.53,-0.81,55.31,-0.31,3.37,3.08,3.2,0.27
1970-01-01 00:00:00.000195807,72.63,-0.98,85.06,-1.62,60.17,-0.37,4.13,3.75,3.86,1.08
1970-01-01 00:00:00.000195808,73.29,1.19,86.65,1.51,59.92,0.86,3.69,3.24,2.4,-0.22
1970-01-01 00:00:00.000195809,65.43,0.57,77.95,0.14,52.88,0.98,3.63,3.18,2.82,0.33
1970-01-01 00:00:00.000195810,54.73,0.62,67.86,1.06,41.63,0.22,-0.55,-0.98,1.53,-0.63
1970-01-01 00:00:00.000195811,43.02,1.33,54.61,1.9,31.41,0.73,-0.69,-1.11,2.21,-0.02
1970-01-01 00:00:00.000195812,32.22,-0.46,43.34,0.58,21.09,-1.51,-1.55,-1.98,1.32,-1.03
1970-01-01 00:00:00.000195901,29.5,-0.62,40.46,-0.03,18.55,-1.2,-2.01,-2.49,2.19,-0.12
1970-01-01 00:00:00.000195902,32.49,-1.33,43.23,-1.59,21.74,-1.08,-1.52,-2.02,2.35,0.22
1970-01-01 00:00:00.000195903,41.45,-0.05,53.78,0.77,29.12,-0.87,-1.77,-2.14,2.14,-0.37
1970-01-01 00:00:00.000195904,51.6,0.55,64.51,1.03,38.68,0.07,-1.96,-2.28,2.14,-0.38
1970-01-01 00:00:00.000195905,60.84,0.64,73.13,0.17,48.56,1.12,-1.54,-1.88,3.2,0.29
1970-01-01 00:00:00.000195906,69.96,1.47,83.01,1.67,56.91,1.29,-1.75,-2.04,2.62,-0.31
1970-01-01 00:00:00.000195907,73.58,-0.03,87.08,0.4,60.1,-0.44,0.16,-0.22,2.94,0.16
1970-01-01 00:00:00.000195908,73.17,1.07,86.0,0.86,60.33,1.27,0.24,-0.21,2.76,0.14
1970-01-01 00:00:00.000195909,64.74,-0.12,77.05,-0.76,52.41,0.51,0.56,0.11,2.82,0.33
1970-01-01 00:00:00.000195910,53.33,-0.78,64.85,-1.95,41.79,0.38,1.82,1.39,3.5,1.34
1970-01-01 00:00:00.000195911,38.66,-3.03,50.74,-1.97,26.58,-4.1,1.78,1.36,1.72,-0.51
1970-01-01 00:00:00.000195912,35.94,3.26,45.93,3.17,25.97,3.37,1.91,1.48,2.22,-0.13
1970-01-01 00:00:00.000196001,29.46,-0.66,38.75,-1.74,20.16,0.41,2.24,1.76,2.26,-0.05
1970-01-01 00:00:00.000196002,30.52,-3.3,40.46,-4.36,20.61,-2.21,2.69,2.19,2.59,0.46
1970-01-01 00:00:00.000196003,35.91,-5.59,47.21,-5.8,24.6,-5.39,0.02,-0.35,2.12,-0.39
1970-01-01 00:00:00.000196004,52.59,1.54,65.32,1.84,39.83,1.22,-0.48,-0.8,2.15,-0.37
1970-01-01 00:00:00.000196005,59.31,-0.89,72.41,-0.55,46.2,-1.24,-0.33,-0.67,2.87,-0.04
1970-01-01 00:00:00.000196006,69.08,0.59,82.38,1.04,55.74,0.12,-0.5,-0.79,2.69,-0.24
1970-01-01 00:00:00.000196007,73.89,0.28,87.49,0.81,60.26,-0.28,-0.52,-0.9,2.68,-0.1
1970-01-01 00:00:00.000196008,72.21,0.11,85.28,0.14,59.14,0.08,-0.25,-0.7,2.83,0.21
1970-01-01 00:00:00.000196009,66.45,1.59,79.81,2.0,53.1,1.2,-0.65,-1.1,2.21,-0.28
1970-01-01 00:00:00.000196010,54.77,0.66,67.28,0.48,42.26,0.85,-0.4,-0.83,2.4,0.24
1970-01-01 00:00:00.000196011,42.73,1.04,54.05,1.34,31.39,0.71,-0.63,-1.05,2.05,-0.18
1970-01-01 00:00:00.000196012,30.4,-2.28,40.69,-2.07,20.08,-2.52,-1.05,-1.48,1.9,-0.45
1970-01-01 00:00:00.000196101,29.71,-0.41,41.25,0.76,18.19,-1.56,-1.83,-2.31,1.48,-0.83
1970-01-01 00:00:00.000196102,37.42,3.6,48.51,3.69,26.33,3.51,0.39,-0.11,2.78,0.65
1970-01-01 00:00:00.000196103,43.47,1.97,54.41,1.4,32.52,2.53,0.81,0.44,3.16,0.65
1970-01-01 00:00:00.000196104,48.67,-2.38,61.0,-2.48,36.34,-2.27,0.84,0.52,2.3,-0.22
1970-01-01 00:00:00.000196105,58.87,-1.33,71.69,-1.27,46.04,-1.4,0.93,0.59,2.88,-0.03
1970-01-01 00:00:00.000196106,69.49,1.0,83.03,1.69,55.94,0.32,0.81,0.52,2.92,-0.01
1970-01-01 00:00:00.000196107,73.24,-0.37,86.29,-0.39,60.17,-0.37,1.2,0.82,3.11,0.33
1970-01-01 00:00:00.000196108,72.7,0.6,85.53,0.39,59.85,0.79,1.21,0.76,2.62,0.0
1970-01-01 00:00:00.000196109,63.41,-1.45,75.67,-2.14,51.15,-0.75,1.71,1.26,2.94,0.45
1970-01-01 00:00:00.000196110,53.85,-0.26,66.97,0.17,40.69,-0.72,1.3,0.87,1.78,-0.38
1970-01-01 00:00:00.000196111,40.5,-1.19,50.81,-1.9,30.18,-0.5,1.52,1.1,2.59,0.36
1970-01-01 00:00:00.000196112,31.08,-1.6,40.69,-2.07,21.49,-1.11,1.83,1.4,2.69,0.34
1970-01-01 00:00:00.000196201,26.96,-3.16,37.83,-2.66,16.11,-3.64,2.07,1.59,2.21,-0.1
1970-01-01 00:00:00.000196202,34.92,1.1,45.68,0.86,24.17,1.35,2.41,1.91,2.55,0.42
1970-01-01 00:00:00.000196203,37.9,-3.6,48.9,-4.11,26.91,-3.08,-0.09,-0.46,2.15,-0.36
1970-01-01 00:00:00.000196204,51.84,0.79,64.98,1.5,38.71,0.1,-0.52,-0.84,2.1,-0.42
1970-01-01 00:00:00.000196205,62.24,2.04,74.91,1.95,49.57,2.13,-0.91,-1.25,2.69,-0.22
1970-01-01 00:00:00.000196206,67.91,-0.58,80.64,-0.7,55.17,-0.45,-0.44,-0.73,3.21,0.28
1970-01-01 00:00:00.000196207,72.07,-1.54,84.97,-1.71,59.14,-1.4,-0.06,-0.44,2.91,0.13
1970-01-01 00:00:00.000196208,72.12,0.02,86.02,0.88,58.23,-0.83,-0.53,-0.98,2.04,-0.58
1970-01-01 00:00:00.000196209,64.18,-0.68,77.05,-0.76,51.3,-0.6,-0.12,-0.57,2.78,0.29
1970-01-01 00:00:00.000196210,56.12,2.01,68.45,1.65,43.77,2.36,-0.1,-0.53,2.33,0.17
1970-01-01 00:00:00.000196211,43.18,1.49,54.01,1.3,32.32,1.64,-0.4,-0.82,2.05,-0.18
1970-01-01 00:00:00.000196212,33.4,0.72,44.1,1.34,22.71,0.11,-1.15,-1.58,1.58,-0.77
1970-01-01 00:00:00.000196301,24.44,-5.68,35.91,-4.58,12.97,-6.78,-2.06,-2.54,1.57,-0.74
1970-01-01 00:00:00.000196302,34.12,0.3,46.18,1.36,22.08,-0.74,-2.53,-3.03,1.73,-0.4
1970-01-01 00:00:00.000196303,43.72,2.22,56.1,3.09,31.33,1.34,-2.55,-2.92,2.47,-0.04
1970-01-01 00:00:00.000196304,51.89,0.84,64.15,0.67,39.61,1.0,-2.54,-2.86,2.3,-0.22
1970-01-01 00:00:00.000196305,61.02,0.82,73.96,1.0,48.04,0.6,-2.87,-3.21,2.36,-0.55
1970-01-01 00:00:00.000196306,68.67,0.18,81.36,0.02,55.96,0.34,-2.55,-2.84,2.94,0.01
1970-01-01 00:00:00.000196307,73.6,-0.01,86.85,0.17,60.37,-0.17,-2.48,-2.86,2.69,-0.09
1970-01-01 00:00:00.000196308,71.98,-0.12,84.94,-0.2,59.02,-0.04,-2.6,-3.05,2.33,-0.29
1970-01-01 00:00:00.000196309,66.34,1.48,79.27,1.46,53.4,1.5,-2.78,-3.23,2.21,-0.28
1970-01-01 00:00:00.000196310,59.36,5.25,73.47,6.67,45.21,3.8,-4.07,-4.5,0.96,-1.2
1970-01-01 00:00:00.000196311,44.04,2.35,55.31,2.6,32.77,2.09,-3.77,-4.19,2.66,0.43
1970-01-01 00:00:00.000196312,27.9,-4.78,38.32,-4.44,17.49,-5.11,-4.41,-4.84,1.48,-0.87
1970-01-01 00:00:00.000196401,31.53,1.41,42.89,2.4,20.17,0.42,-4.55,-5.03,2.43,0.12
1970-01-01 00:00:00.000196402,31.77,-2.05,43.39,-1.43,20.14,-2.68,-4.6,-5.1,1.56,-0.57
1970-01-01 00:00:00.000196403,38.82,-2.68,50.86,-2.15,26.78,-3.21,0.54,0.17,2.83,0.32
1970-01-01 00:00:00.000196404,51.3,0.25,63.41,-0.07,39.18,0.57,1.25,0.93,3.29,0.77
1970-01-01 00:00:00.000196405,61.43,1.23,74.43,1.47,48.42,0.98,-0.75,-1.09,2.25,-0.66
1970-01-01 00:00:00.000196406,68.0,-0.49,80.69,-0.65,55.29,-0.33,-0.74,-1.03,2.81,-0.12
1970-01-01 00:00:00.000196407,74.66,1.05,87.91,1.23,61.41,0.87,-1.08,-1.46,2.61,-0.17
1970-01-01 00:00:00.000196408,70.72,-1.38,83.62,-1.52,57.79,-1.27,-0.72,-1.17,2.87,0.25
1970-01-01 00:00:00.000196409,63.7,-1.16,76.59,-1.22,50.79,-1.11,-0.49,-0.94,2.54,0.05
1970-01-01 00:00:00.000196410,53.78,-0.33,67.93,1.13,39.65,-1.76,-1.09,-1.52,1.36,-0.8
1970-01-01 00:00:00.000196411,42.33,0.64,53.53,0.82,31.14,0.46,-1.1,-1.52,2.38,0.15
1970-01-01 00:00:00.000196412,32.04,-0.64,41.72,-1.04,22.37,-0.23,0.54,0.11,3.33,0.98
1970-01-01 00:00:00.000196501,31.8,1.68,42.35,1.86,21.25,1.5,0.88,0.4,2.34,0.03
1970-01-01 00:00:00.000196502,32.52,-1.3,44.22,-0.6,20.8,-2.02,1.04,0.54,2.16,0.03
1970-01-01 00:00:00.000196503,35.44,-6.06,46.6,-6.41,24.3,-5.69,1.03,0.66,2.16,-0.35
1970-01-01 00:00:00.000196504,51.89,0.84,63.54,0.06,40.23,1.62,0.88,0.56,2.52,0.0
1970-01-01 00:00:00.000196505,60.8,0.6,73.4,0.44,48.2,0.76,0.55,0.21,2.71,-0.2
1970-01-01 00:00:00.000196506,66.85,-1.64,79.07,-2.27,54.61,-1.01,1.03,0.74,3.24,0.31
1970-01-01 00:00:00.000196507,72.61,-1.0,85.42,-1.26,59.76,-0.78,1.19,0.81,2.73,-0.05
1970-01-01 00:00:00.000196508,71.06,-1.04,83.77,-1.37,58.33,-0.73,1.54,1.09,2.8,0.18
1970-01-01 00:00:00.000196509,61.77,-3.09,73.31,-4.5,50.23,-1.67,2.77,2.32,3.53,1.04
1970-01-01 00:00:00.000196510,54.99,0.88,68.77,1.97,41.22,-0.19,-0.55,-0.98,1.45,-0.71
1970-01-01 00:00:00.000196511,44.65,2.96,55.49,2.78,33.82,3.14,-0.83,-1.25,2.0,-0.23
1970-01-01 00:00:00.000196512,35.85,3.17,45.72,2.96,25.97,3.37,-1.06,-1.49,2.16,-0.19
1970-01-01 00:00:00.000196601,26.38,-3.74,36.37,-4.12,16.39,-3.36,-1.01,-1.49,2.36,0.05
1970-01-01 00:00:00.000196602,31.24,-2.58,41.9,-2.92,20.59,-2.23,-0.46,-0.96,2.34,0.21
1970-01-01 00:00:00.000196603,43.0,1.5,55.51,2.5,30.49,0.5,-1.51,-1.88,1.61,-0.9
1970-01-01 00:00:00.000196604,49.96,-1.09,62.38,-1.1,37.53,-1.08,-1.2,-1.52,2.49,-0.03
1970-01-01 00:00:00.000196605,60.19,-0.01,73.81,0.85,46.54,-0.9,-1.67,-2.01,2.24,-0.67
1970-01-01 00:00:00.000196606,67.93,-0.56,81.18,-0.16,54.7,-0.92,-2.07,-2.36,2.24,-0.69
1970-01-01 00:00:00.000196607,75.07,1.46,88.41,1.73,61.72,1.18,-2.64,-3.02,2.41,-0.37
1970-01-01 00:00:00.000196608,70.86,-1.24,83.59,-1.55,58.12,-0.94,-2.0,-2.45,3.11,0.49
1970-01-01 00:00:00.000196609,64.54,-0.32,77.13,-0.68,51.96,0.06,-1.85,-2.3,2.44,-0.05
1970-01-01 00:00:00.000196610,52.83,-1.28,66.33,-0.47,39.33,-2.08,-1.96,-2.39,1.67,-0.49
1970-01-01 00:00:00.000196611,43.21,1.52,54.48,1.77,31.95,1.27,-2.31,-2.73,2.01,-0.22
1970-01-01 00:00:00.000196612,32.68,0.0,42.6,-0.16,22.77,0.17,-2.42,-2.85,2.54,0.19
1970-01-01 00:00:00.000196701,33.1,2.98,43.88,3.39,22.3,2.55,-2.62,-3.1,2.15,-0.16
1970-01-01 00:00:00.000196702,32.88,-0.94,44.98,0.16,20.79,-2.03,-2.81,-3.31,1.42,-0.71
1970-01-01 00:00:00.000196703,43.63,2.13,55.81,2.8,31.46,1.47,-3.35,-3.72,1.92,-0.59
1970-01-01 00:00:00.000196704,51.01,-0.04,62.82,-0.66,39.2,0.59,0.21,-0.11,2.67,0.15
1970-01-01 00:00:00.000196705,57.63,-2.57,70.48,-2.48,44.76,-2.68,0.59,0.25,2.96,0.05
1970-01-01 00:00:00.000196706,67.55,-0.94,79.52,-1.82,55.58,-0.04,1.35,1.06,3.58,0.65
1970-01-01 00:00:00.000196707,72.52,-1.09,85.26,-1.42,59.77,-0.77,1.94,1.56,2.89,0.11
1970-01-01 00:00:00.000196708,71.22,-0.88,84.65,-0.49,57.78,-1.28,2.11,1.66,2.51,-0.11
1970-01-01 00:00:00.000196709,64.06,-0.8,77.02,-0.79,51.08,-0.82,2.07,1.62,2.49,0.0
1970-01-01 00:00:00.000196710,53.92,-0.19,67.08,0.28,40.77,-0.64,2.14,1.71,2.34,0.18
1970-01-01 00:00:00.000196711,41.54,-0.15,52.63,-0.08,30.45,-0.23,1.57,1.15,1.61,-0.62
1970-01-01 00:00:00.000196712,32.07,-0.61,41.79,-0.97,22.37,-0.23,2.04,1.61,3.06,0.71
1970-01-01 00:00:00.000196801,28.94,-1.18,39.29,-1.2,18.57,-1.18,2.28,1.8,2.17,-0.14
1970-01-01 00:00:00.000196802,32.92,-0.9,43.84,-0.98,22.01,-0.81,1.64,1.14,1.48,-0.65
1970-01-01 00:00:00.000196803,43.56,2.06,55.96,2.95,31.15,1.16,0.9,0.53,2.16,-0.35
1970-01-01 00:00:00.000196804,50.58,-0.47,63.19,-0.29,37.96,-0.65,0.86,0.54,2.46,-0.06
1970-01-01 00:00:00.000196805,58.17,-2.03,70.63,-2.33,45.7,-1.74,1.45,1.11,3.33,0.42
1970-01-01 00:00:00.000196806,68.5,0.01,81.34,0.0,55.69,0.07,1.58,1.29,3.12,0.19
1970-01-01 00:00:00.000196807,72.86,-0.75,85.78,-0.9,59.95,-0.59,1.8,1.42,2.77,-0.01
1970-01-01 00:00:00.000196808,70.59,-1.51,82.72,-2.42,58.46,-0.6,2.27,1.82,2.88,0.26
1970-01-01 00:00:00.000196809,63.9,-0.96,77.14,-0.67,50.65,-1.25,2.04,1.59,2.31,-0.18
1970-01-01 00:00:00.000196810,54.64,0.53,67.5,0.7,41.79,0.38,1.79,1.36,2.07,-0.09
1970-01-01 00:00:00.000196811,41.14,-0.55,50.95,-1.76,31.32,0.64,2.22,1.8,2.82,0.59
1970-01-01 00:00:00.000196812,30.04,-2.64,40.15,-2.61,19.92,-2.68,2.78,2.35,2.82,0.47
1970-01-01 00:00:00.000196901,29.37,-0.75,38.91,-1.58,19.81,0.06,3.72,3.24,3.01,0.7
1970-01-01 00:00:00.000196902,32.81,-1.01,42.48,-2.34,23.13,0.31,3.65,3.15,2.23,0.1
1970-01-01 00:00:00.000196903,36.03,-5.47,47.52,-5.49,24.55,-5.44,3.05,2.68,1.89,-0.62
1970-01-01 00:00:00.000196904,52.63,1.58,65.28,1.8,39.96,1.35,2.68,2.36,2.6,0.08
1970-01-01 00:00:00.000196905,61.41,1.21,74.71,1.75,48.11,0.67,2.05,1.71,2.66,-0.25
1970-01-01 00:00:00.000196906,66.83,-1.66,79.14,-2.2,54.5,-1.12,2.43,2.14,3.31,0.38
1970-01-01 00:00:00.000196907,74.1,0.49,86.77,0.09,61.41,0.87,2.65,2.27,3.09,0.31
1970-01-01 00:00:00.000196908,73.22,1.12,86.88,1.74,59.58,0.52,2.11,1.66,2.31,-0.31
1970-01-01 00:00:00.000196909,65.55,0.69,78.22,0.41,52.88,0.98,1.66,1.21,2.3,-0.19
1970-01-01 00:00:00.000196910,51.03,-3.08,62.1,-4.7,39.96,-1.45,2.29,1.86,2.7,0.54
1970-01-01 00:00:00.000196911,41.59,-0.1,53.2,0.49,30.0,-0.68,1.68,1.26,1.59,-0.64
1970-01-01 00:00:00.000196912,33.46,0.78,43.11,0.35,23.81,1.21,2.0,1.57,2.94,0.59
1970-01-01 00:00:00.000197001,27.14,-2.98,37.26,-3.23,17.04,-2.71,2.09,1.61,2.09,-0.22
1970-01-01 00:00:00.000197002,35.35,1.53,47.37,2.55,23.31,0.49,1.52,1.02,1.63,-0.5
1970-01-01 00:00:00.000197003,38.5,-3.0,49.3,-3.71,27.72,-2.27,1.77,1.4,2.68,0.17
1970-01-01 00:00:00.000197004,49.44,-1.61,61.38,-2.1,37.51,-1.1,2.08,1.76,2.78,0.26
1970-01-01 00:00:00.000197005,61.07,0.87,74.41,1.45,47.73,0.29,-0.36,-0.7,2.61,-0.3
1970-01-01 00:00:00.000197006,68.74,0.25,81.55,0.21,55.92,0.3,-0.45,-0.74,2.77,-0.16
1970-01-01 00:00:00.000197007,73.96,0.35,87.21,0.53,60.71,0.17,-0.88,-1.26,2.41,-0.37
1970-01-01 00:00:00.000197008,73.38,1.28,86.86,1.72,59.9,0.84,-1.35,-1.8,2.37,-0.25
1970-01-01 00:00:00.000197009,64.58,-0.28,77.27,-0.54,51.87,-0.03,0.54,0.09,3.06,0.57
1970-01-01 00:00:00.000197010,52.27,-1.84,64.06,-2.74,40.46,-0.95,1.31,0.88,2.88,0.72
1970-01-01 00:00:00.000197011,41.31,-0.38,51.82,-0.89,30.78,0.1,1.31,0.89,2.2,-0.03
1970-01-01 00:00:00.000197012,33.58,0.9,44.1,1.34,23.07,0.47,1.31,0.88,2.22,-0.13
1970-01-01 00:00:00.000197101,29.41,-0.71,39.99,-0.5,18.84,-0.91,1.27,0.79,2.03,-0.28
1970-01-01 00:00:00.000197102,33.48,-0.34,44.6,-0.22,22.35,-0.47,1.57,1.07,2.37,0.24
1970-01-01 00:00:00.000197103,39.65,-1.85,51.57,-1.44,27.73,-2.26,-0.3,-0.67,2.08,-0.43
1970-01-01 00:00:00.000197104,50.27,-0.78,63.48,0.0,37.06,-1.55,-0.76,-1.08,1.86,-0.66
1970-01-01 00:00:00.000197105,58.26,-1.94,71.19,-1.77,45.34,-2.1,-0.39,-0.73,2.92,0.01
1970-01-01 00:00:00.000197106,69.44,0.95,82.36,1.02,56.53,0.91,-0.74,-1.03,2.53,-0.4
1970-01-01 00:00:00.000197107,72.36,-1.25,85.51,-1.17,59.22,-1.32,0.37,-0.01,3.0,0.22
1970-01-01 00:00:00.000197108,72.01,-0.09,85.05,-0.09,58.98,-0.08,0.63,0.18,2.75,0.13
1970-01-01 00:00:00.000197109,64.33,-0.53,76.64,-1.17,52.0,0.1,1.0,0.55,2.83,0.34
1970-01-01 00:00:00.000197110,55.08,0.97,66.63,-0.17,43.48,2.07,1.39,0.96,2.73,0.57
1970-01-01 00:00:00.000197111,41.61,-0.08,52.16,-0.55,31.06,0.38,1.27,0.85,2.03,-0.2
1970-01-01 00:00:00.000197112,33.98,1.3,43.23,0.47,24.75,2.15,2.01,1.58,3.2,0.85
1970-01-01 00:00:00.000197201,29.93,-0.19,40.95,0.46,18.91,-0.84,2.5,2.02,2.33,0.02
